date,price,form,interface,speed,gig,sgig,brand,supplier,comment
2020-07-12,65.00,?,USB-C,?,256,0.254,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2020-04-19,78.00,?,USB-C,?,256,0.305,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2020-04-12,79.00,?,?,?,256,0.309,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2019-12-15,58.00,?,?,?,256,0.227,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 Ultra Dual Drive Go USB TYPE-CTM 256GB"
2020-11-08,59.00,?,USB-C,?,256,0.230,SanDisk,CPL,"Sandisk SDDDC3-256G-G46G 256GB Ultra Dual Drive Go USB Type-C"
2020-06-14,65.00,?,USB-C,?,256,0.254,SanDisk,CPL,"Sandisk SDDDC3-256G-G46G 256GB Ultra Dual Drive Go USB Type-C"
2021-02-28,14.00,?,USB-C,?,32,0.438,SanDisk,CPL,"Sandisk SDDDC4-032G-G46 Ultra Dual Drive Luxe USB TYPE-C 32GB"
2021-02-14,16.00,?,USB-C,?,32,0.500,SanDisk,CPL,"Sandisk SDDDC4-032G-G46 Ultra Dual Drive Luxe USB TYPE-C 32GB"
2020-02-23,18.00,?,USB-C,?,32,0.562,SanDisk,CPL,"Sandisk SDDDC4-032G-G46 Ultra Dual Drive Luxe USB TYPE-C 32GB"
2021-02-28,19.00,?,USB-C,?,64,0.297,SanDisk,CPL,"Sandisk SDDDC4-064G-G46 Ultra Dual Drive Luxe USB TYPE-C 64GB"
2021-02-14,23.00,?,USB-C,?,64,0.359,SanDisk,CPL,"Sandisk SDDDC4-064G-G46 Ultra Dual Drive Luxe USB TYPE-C 64GB"
2021-01-24,25.00,?,USB-C,?,64,0.391,SanDisk,CPL,"Sandisk SDDDC4-064G-G46 Ultra Dual Drive Luxe USB TYPE-C 64GB"
2020-02-23,26.00,?,USB-C,?,64,0.406,SanDisk,CPL,"Sandisk SDDDC4-064G-G46 Ultra Dual Drive Luxe USB TYPE-C 64GB"
2021-02-07,31.00,?,USB-C,?,128,0.242,SanDisk,CPL,"Sandisk SDDDC4-128G-G46 Ultra Dual Drive Luxe USB TYPE-C 128GB"
2021-01-17,35.00,?,USB-C,?,128,0.273,SanDisk,CPL,"Sandisk SDDDC4-128G-G46 Ultra Dual Drive Luxe USB TYPE-C 128GB"
2020-10-25,39.00,?,USB-C,?,128,0.305,SanDisk,CPL,"Sandisk SDDDC4-128G-G46 Ultra Dual Drive Luxe USB TYPE-C 128GB"
2020-02-23,42.00,?,USB-C,?,128,0.328,SanDisk,CPL,"Sandisk SDDDC4-128G-G46 Ultra Dual Drive Luxe USB TYPE-C 128GB"
2021-05-30,222.60,?,USB-C,?,1000,0.223,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2021-05-23,223.00,?,USB-C,?,1000,0.223,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2021-05-02,229.00,?,USB-C,?,1000,0.229,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2021-02-28,233.00,?,USB-C,?,1000,0.233,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2020-12-13,262.00,?,USB-C,?,1000,0.262,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2020-10-25,276.00,?,USB-C,?,1000,0.276,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2020-02-23,313.00,?,USB-C,?,1000,0.313,SanDisk,CPL,"Sandisk SDDDC4-1T00-G46 Ultra Dual Drive Luxe USB TYPE-C 1TB"
2021-02-14,56.00,?,USB-C,?,256,0.219,SanDisk,CPL,"Sandisk SDDDC4-256G-G46 Ultra Dual Drive Luxe USB TYPE-C 256GB"
2021-01-24,62.00,?,USB-C,?,256,0.242,SanDisk,CPL,"Sandisk SDDDC4-256G-G46 Ultra Dual Drive Luxe USB TYPE-C 256GB"
2020-02-23,74.00,?,USB-C,?,256,0.289,SanDisk,CPL,"Sandisk SDDDC4-256G-G46 Ultra Dual Drive Luxe USB TYPE-C 256GB"
2021-02-28,104.00,?,USB-C,?,512,0.203,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2021-02-07,109.00,?,USB-C,?,512,0.213,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2021-01-24,123.00,?,USB-C,?,512,0.240,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2020-10-25,131.00,?,USB-C,?,512,0.256,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2020-02-23,149.00,?,USB-C,?,512,0.291,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2021-06-13,97.00,?,USB-C,?,512,0.189,SanDisk,CPL,"Sandisk SDDDC4-512G-G46 Ultra Dual Drive Luxe USB TYPE-C 512GB"
2021-05-09,35.50,?,?,?,16,2.219,SanDisk,CPL,"Sandisk SDIX30C-016G-GN6NN IXPAND Flash Drive IOS 16GB"
2020-12-27,36.60,?,?,?,16,2.288,SanDisk,CPL,"Sandisk SDIX30C-016G-GN6NN IXPAND Flash Drive IOS 16GB"
2021-02-14,34.00,?,?,?,32,1.062,SanDisk,CPL,"Sandisk SDIX40N-032G-GN6NN IX4 32Gb iXpand Mini Flash Drive (Apple OTG)"
2021-02-07,35.00,?,?,?,32,1.094,SanDisk,CPL,"Sandisk SDIX40N-032G-GN6NN IX4 32Gb iXpand Mini Flash Drive (Apple OTG)"
2021-06-13,38.80,?,?,?,32,1.212,SanDisk,CPL,"Sandisk SDIX40N-032G-GN6NN IX4 32Gb iXpand Mini Flash Drive (Apple OTG)"
2020-02-23,43.00,?,?,?,32,1.344,SanDisk,CPL,"Sandisk SDIX40N-032G-GN6NN IX4 32Gb iXpand Mini Flash Drive (Apple OTG)"
2020-02-23,51.00,?,?,?,64,0.797,SanDisk,CPL,"Sandisk SDIX40N-064G-GN6NN IX4 64Gb iXpand Mini Flash Drive (Apple OTG)"
2021-02-28,75.00,?,?,?,128,0.586,SanDisk,CPL,"Sandisk SDIX60N-128G-GN6NE 128GB IXPAND Flash Drive Go"
2020-12-27,83.00,?,?,?,128,0.648,SanDisk,CPL,"Sandisk SDIX60N-128G-GN6NE 128GB IXPAND Flash Drive Go"
2020-12-27,137.00,?,?,?,256,0.535,SanDisk,CPL,"Sandisk SDIX60N-256G-GN6NE 256GB Ixpand Flash Drive GO "
2021-06-27,45.00,?,USB,"USB 3.0",064,0.703,SanDisk,CPL,"Sandisk SDIX90N-064G-GN6NK IXPAND Flash Drive Flip SDIX90N 064GB MINT GREEN IOS USB 3.0 2Y"
2021-06-27,65.00,?,USB,"USB 3.0",128,0.508,SanDisk,CPL,"Sandisk SDIX90N-128G-GN6NJ IXPAND Flash Drive Flip SDIX90N 128GB MINT GREEN IOS USB 3.0 2Y"
2021-06-27,139.00,?,?,?,64,2.172,SanDisk,CPL,"Sandisk SDIZ90N-064G-GN4TE Ixpand Wireless Charger Sync SDIZ90N 64GB IOS/ANDROID AU PLUG 2Y"
2021-06-27,175.00,?,?,?,128,1.367,SanDisk,CPL,"Sandisk SDIZ90N-128G-GN4TE Ixpand Wireless Charger Sync SDIZ90N 128GB IOS/ANDROID AU PLUG 2Y"
2021-06-27,239.00,?,?,?,256,0.934,SanDisk,CPL,"Sandisk SDIZ90N-256G-GN4TE Ixpand Wireless Charger Sync SDIZ90N 256GB IOS/ANDROID AU PLUG 2Y"
2020-08-30,17.00,MicroSD,SD,?,32,0.531,SanDisk,CPL,"Sandisk SDSDQQ-032G-G46A 32GB High ENDURANCE Micro SD Card"
2019-11-07,19.00,MicroSD,SD,?,32,0.594,SanDisk,CPL,"Sandisk SDSDQQ-032G-G46A 32GB High ENDURANCE Micro SD Card"
2020-03-22,22.00,MicroSD,SD,?,32,0.688,SanDisk,CPL,"Sandisk SDSDQQ-032G-G46A 32GB High ENDURANCE Micro SD Card"
2019-11-07,29.00,MicroSD,SD,?,64,0.453,SanDisk,CPL,"Sandisk SDSDQQ-064G-G46A SD Micro 64GB High ENDURANCE"
2020-01-12,35.00,MicroSD,SD,?,64,0.547,SanDisk,CPL,"Sandisk SDSDQQ-064G-G46A SD Micro 64GB High ENDURANCE"
2020-07-19,39.00,MicroSD,SD,?,64,0.609,SanDisk,CPL,"Sandisk SDSDQQ-064G-G46A SD Micro 64GB High ENDURANCE"
2020-03-22,41.00,MicroSD,SD,?,64,0.641,SanDisk,CPL,"Sandisk SDSDQQ-064G-G46A SD Micro 64GB High ENDURANCE"
2021-02-14,8.00,?,SD,?,32,0.250,SanDisk,CPL,"Sandisk SDSDUN4-032G-GN6IN 32GB Ultra SDHC SDXC UHS-I Memory Card"
2021-02-28,9.00,?,SD,?,32,0.281,SanDisk,CPL,"Sandisk SDSDUN4-032G-GN6IN 32GB Ultra SDHC SDXC UHS-I Memory Card"
2021-02-07,14.00,?,SD,?,64,0.219,SanDisk,CPL,"Sandisk SDSDUN4-064G-GN6IN 64GB Ultra SDHC SDXC UHS-I Memory Card"
2021-02-28,15.00,?,SD,?,64,0.234,SanDisk,CPL,"Sandisk SDSDUN4-064G-GN6IN 64GB Ultra SDHC SDXC UHS-I Memory Card"
2021-03-14,16.00,?,SD,?,64,0.250,SanDisk,CPL,"Sandisk SDSDUN4-064G-GN6IN 64GB Ultra SDHC SDXC UHS-I Memory Card"
2021-01-31,19.00,?,SD,?,64,0.297,SanDisk,CPL,"Sandisk SDSDUN4-064G-GN6IN 64GB Ultra SDHC SDXC UHS-I Memory Card"
2021-02-14,51.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUN4-256G-GN6IN Ultra SDHC SDXC UHS-I Memory Card"
2019-11-07,10.00,?,SD,U1,16,0.625,SanDisk,CPL,"Sandisk SDSDUNC-016G-GN6IN SD ULTRA 16GB CLASS 10"
2020-06-14,14.00,?,SD,U1,16,0.875,SanDisk,CPL,"Sandisk SDSDUNC-016G-GN6IN SD ULTRA 16GB CLASS 10"
2020-04-05,15.00,?,SD,U1,16,0.938,SanDisk,CPL,"Sandisk SDSDUNC-016G-GN6IN SD ULTRA 16GB CLASS 10"
2021-06-20,6.00,?,SD,U1,16,0.375,SanDisk,CPL,"Sandisk SDSDUNC-016G-GN6IN SD ULTRA 16GB CLASS 10"
2020-09-13,7.00,?,SD,U1,16,0.438,SanDisk,CPL,"Sandisk SDSDUNC-016G-GN6IN SD ULTRA 16GB CLASS 10"
2020-01-12,12.00,?,SD,U1,32,0.375,SanDisk,CPL,"Sandisk SDSDUNC-032G-GN6IN SD ULTRA 32GB CLASS 10"
2020-02-09,13.00,?,SD,U1,32,0.406,SanDisk,CPL,"Sandisk SDSDUNC-032G-GN6IN SD ULTRA 32GB CLASS 10"
2019-11-07,15.00,?,SD,U1,32,0.469,SanDisk,CPL,"Sandisk SDSDUNC-032G-GN6IN SD ULTRA 32GB CLASS 10"
2020-11-15,19.00,?,SD,U1,32,0.594,SanDisk,CPL,"Sandisk SDSDUNC-032G-GN6IN SD ULTRA 32GB CLASS 10"
2020-04-05,24.00,?,SD,U1,32,0.750,SanDisk,CPL,"Sandisk SDSDUNC-032G-GN6IN SD ULTRA 32GB CLASS 10"
2019-11-07,19.00,?,SD,U1,64,0.297,SanDisk,CPL,"Sandisk SDSDUNC-064G-GN6IN SD ULTRA 64GB CLASS 10"
2020-03-22,25.00,?,SD,U1,64,0.391,SanDisk,CPL,"Sandisk SDSDUNC-064G-GN6IN SD ULTRA 64GB CLASS 10"
2020-07-26,32.00,?,SD,U1,64,0.500,SanDisk,CPL,"Sandisk SDSDUNC-064G-GN6IN SD ULTRA 64GB CLASS 10"
2020-04-19,34.00,?,SD,U1,64,0.531,SanDisk,CPL,"Sandisk SDSDUNC-064G-GN6IN SD ULTRA 64GB CLASS 10"
2020-04-05,35.00,?,SD,U1,64,0.547,SanDisk,CPL,"Sandisk SDSDUNC-064G-GN6IN SD ULTRA 64GB CLASS 10"
2019-12-15,14.00,?,SD,U1,32,0.438,SanDisk,CPL,"Sandisk SDSDUNR-032G-GN6IN ULTRA SDHC SDUNR 32GB C10 UHS-I"
2020-11-29,9.00,?,SD,U1,32,0.281,SanDisk,CPL,"Sandisk SDSDUNR-032G-GN6IN ULTRA SDHC SDUNR 32GB C10 UHS-I"
2020-12-27,9.00,?,SD,U1,32,0.281,SanDisk,CPL,"Sandisk SDSDUNR-032G-GN6IN Ultra SDHC SDUNR 32GB C10 UHS-I"
2019-12-15,22.00,?,SD,U1,64,0.344,SanDisk,CPL,"Sandisk SDSDUNR-064G-GN6IN ULTRA SDHC SDUNR 64GB C10 UHS-I"
2021-02-28,16.00,?,SD,U1,64,0.250,SanDisk,CPL,"Sandisk SDSDUNR-064G-GN6IN Ultra SDHC SDUNR 64GB C10 UHS-I"
2021-01-24,18.00,?,SD,U1,64,0.281,SanDisk,CPL,"Sandisk SDSDUNR-064G-GN6IN Ultra SDHC SDUNR 64GB C10 UHS-I"
2020-12-27,22.00,?,SD,U1,64,0.344,SanDisk,CPL,"Sandisk SDSDUNR-064G-GN6IN Ultra SDHC SDUNR 64GB C10 UHS-I"
2019-12-15,309.00,?,SD,U1,128,2.414,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN ULTRA SDHC SDUNR 128GB C10 UHS-I"
2019-12-22,309.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-06-28,32.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2021-02-14,33.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2021-02-07,34.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-10-04,35.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-03-15,36.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-04-19,38.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-03-01,39.00,?,SD,?,?,?,SanDisk,CPL,"Sandisk SDSDUNR-128G-GN6IN Ultra SDHC Memory Card"
2020-05-10,69.00,?,SD,U1,256,0.270,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2019-12-15,75.00,?,SD,U1,256,0.293,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-11-29,76.00,?,SD,U1,256,0.297,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-03-15,77.00,?,SD,U1,256,0.301,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-03-01,79.00,?,SD,U1,256,0.309,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-03-29,85.00,?,SD,U1,256,0.332,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-04-19,88.00,?,SD,U1,256,0.344,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2020-04-12,89.00,?,SD,U1,256,0.348,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN ULTRA SDHC SDUNR 256GB C10 UHS-I"
2021-02-14,62.00,?,SD,U1,256,0.242,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN Ultra SDHC SDUNR 256GB C10 UHS-I"
2020-12-27,69.00,?,SD,U1,256,0.270,SanDisk,CPL,"Sandisk SDSDUNR-256G-GN6IN Ultra SDHC SDUNR 256GB C10 UHS-I"
2021-05-30,175.00,?,SD,U1,64,2.734,SanDisk,CPL,"Sandisk SDSDXDK-064G-GN4IN  64Gb SDHC Extreme Pro Class 10"
2020-10-11,499.00,?,SD,?,1000,0.499,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-09-20,539.00,?,SD,?,1000,0.539,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-09-13,599.00,?,SD,?,1000,0.599,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-02-09,769.00,?,SD,?,1000,0.769,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-06-07,771.00,?,SD,?,1000,0.771,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-05-24,795.00,?,SD,?,1000,0.795,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2020-03-22,849.00,?,SD,?,1000,0.849,SanDisk,CPL,"Sandisk SDSDXXY-1T00-GN4IN Extreme Pro SDXC SDXXY 1TB"
2021-02-28,10.00,MicroSD,SD,?,32,0.312,SanDisk,CPL,"Sandisk SDSQQNR-032G-GN6IA 32G High Endurance MicroSD Card"
2020-12-20,11.00,MicroSD,SD,?,32,0.344,SanDisk,CPL,"Sandisk SDSQQNR-032G-GN6IA 32G High Endurance MicroSD Card"
2020-02-02,12.00,MicroSD,SD,?,32,0.375,SanDisk,CPL,"Sandisk SDSQQNR-032G-GN6IA 32G High Endurance MicroSD Card"
2020-06-14,13.00,MicroSD,SD,?,32,0.406,SanDisk,CPL,"Sandisk SDSQQNR-032G-GN6IA 32G High Endurance MicroSD Card"
2019-11-07,15.00,MicroSD,SD,?,32,0.469,SanDisk,CPL,"Sandisk SDSQQNR-032G-GN6IA 32G High Endurance MicroSD Card"
2021-02-14,16.00,MicroSD,SD,?,64,0.250,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2021-01-24,18.00,MicroSD,SD,?,64,0.281,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2020-01-12,19.00,MicroSD,SD,?,64,0.297,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2020-04-19,21.00,MicroSD,SD,?,64,0.328,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2020-03-22,22.00,MicroSD,SD,?,64,0.344,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2019-11-07,23.00,MicroSD,SD,?,64,0.359,SanDisk,CPL,"Sandisk SDSQQNR-064G-GN6IA 64G High Endurance MicroSD Card"
2021-01-24,35.00,MicroSD,SD,?,128,0.273,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2020-01-26,38.00,MicroSD,SD,?,128,0.297,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2020-01-12,39.00,MicroSD,SD,?,128,0.305,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2020-05-10,44.00,MicroSD,SD,?,128,0.344,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2019-11-07,45.00,MicroSD,SD,?,128,0.352,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2020-11-08,47.00,MicroSD,SD,?,128,0.367,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2020-08-16,55.00,MicroSD,SD,?,128,0.430,SanDisk,CPL,"Sandisk SDSQQNR-128G-GN6IA 128G High Endurance MicroSD Card"
2021-02-28,58.00,MicroSD,SD,?,256,0.227,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2021-04-04,59.00,MicroSD,SD,?,256,0.230,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2021-02-14,62.00,MicroSD,SD,?,256,0.242,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2021-03-28,65.00,MicroSD,SD,?,256,0.254,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2020-07-12,75.00,MicroSD,SD,?,256,0.293,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2019-11-07,79.00,MicroSD,SD,?,256,0.309,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2020-06-14,82.00,MicroSD,SD,?,256,0.320,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2020-08-23,85.00,MicroSD,SD,?,256,0.332,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2020-04-19,88.00,MicroSD,SD,?,256,0.344,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2020-03-15,89.00,MicroSD,SD,?,256,0.348,SanDisk,CPL,"Sandisk SDSQQNR-256G-GN6IA 256G High Endurance MicroSD Card"
2021-02-14,15.00,MicroSD,SD,?,32,0.469,SanDisk,CPL,"Sandisk SDSQQVR-032G-GN6IA 32G MAX ENDURANCE MicroSDHC CARD"
2021-06-20,16.00,MicroSD,SD,?,32,0.500,SanDisk,CPL,"Sandisk SDSQQVR-032G-GN6IA 32G MAX ENDURANCE MicroSDHC CARD"
2021-06-13,18.00,MicroSD,SD,?,32,0.562,SanDisk,CPL,"Sandisk SDSQQVR-032G-GN6IA 32G MAX ENDURANCE MicroSDHC CARD"
2020-10-25,19.00,MicroSD,SD,?,32,0.594,SanDisk,CPL,"Sandisk SDSQQVR-032G-GN6IA 32G MAX ENDURANCE MicroSDHC CARD"
2020-02-23,21.00,MicroSD,SD,?,32,0.656,SanDisk,CPL,"Sandisk SDSQQVR-032G-GN6IA 32G MAX ENDURANCE MicroSDHC CARD"
2021-02-07,29.00,MicroSD,SD,?,64,0.453,SanDisk,CPL,"Sandisk SDSQQVR-064G-GN6IA 64G MAX ENDURANCE MicroSDHC CARD"
2021-01-10,32.00,MicroSD,SD,?,64,0.500,SanDisk,CPL,"Sandisk SDSQQVR-064G-GN6IA 64G MAX ENDURANCE MicroSDHC CARD"
2020-12-13,34.00,MicroSD,SD,?,64,0.531,SanDisk,CPL,"Sandisk SDSQQVR-064G-GN6IA 64G MAX ENDURANCE MicroSDHC CARD"
2020-10-25,37.00,MicroSD,SD,?,64,0.578,SanDisk,CPL,"Sandisk SDSQQVR-064G-GN6IA 64G MAX ENDURANCE MicroSDHC CARD"
2020-02-23,40.00,MicroSD,SD,?,64,0.625,SanDisk,CPL,"Sandisk SDSQQVR-064G-GN6IA 64G MAX ENDURANCE MicroSDHC CARD"
2020-12-13,62.00,MicroSD,SD,?,128,0.484,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX ENDURANCE MICROSD CARD"
2020-10-25,67.00,MicroSD,SD,?,128,0.523,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX ENDURANCE MICROSD CARD"
2020-02-23,77.00,MicroSD,SD,?,128,0.602,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX ENDURANCE MICROSD CARD"
2021-02-28,49.00,MicroSD,SD,?,128,0.383,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX Endurance MICROSD CARD"
2021-01-31,56.00,MicroSD,SD,?,128,0.438,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX Endurance MICROSD CARD"
2021-01-17,61.00,MicroSD,SD,?,128,0.477,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX Endurance MICROSD CARD"
2020-12-27,62.00,MicroSD,SD,?,128,0.484,SanDisk,CPL,"Sandisk SDSQQVR-128G-GN6IA 128G MAX Endurance MICROSD CARD"
2020-12-13,124.00,MicroSD,SD,?,256,0.484,SanDisk,CPL,"Sandisk SDSQQVR-256G-GN6IA 256G MAX ENDURANCE MICROSD CARD"
2020-10-25,131.00,MicroSD,SD,?,256,0.512,SanDisk,CPL,"Sandisk SDSQQVR-256G-GN6IA 256G MAX ENDURANCE MICROSD CARD"
2020-02-23,167.00,MicroSD,SD,?,256,0.652,SanDisk,CPL,"Sandisk SDSQQVR-256G-GN6IA 256G MAX ENDURANCE MICROSD CARD"
2021-01-31,111.00,MicroSD,SD,?,256,0.434,SanDisk,CPL,"Sandisk SDSQQVR-256G-GN6IA 256G MAX Endurance MICROSD CARD"
2020-12-27,124.00,MicroSD,SD,?,256,0.484,SanDisk,CPL,"Sandisk SDSQQVR-256G-GN6IA 256G MAX Endurance MICROSD CARD"
2021-01-31,10.00,MicroSD,SD,?,32,0.312,SanDisk,CPL,"Sandisk SDSQUA4-032G-GN6MN 32GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-05-16,7.00,MicroSD,SD,?,32,0.219,SanDisk,CPL,"Sandisk SDSQUA4-032G-GN6MN 32GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-05-23,8.00,MicroSD,SD,?,32,0.250,SanDisk,CPL,"Sandisk SDSQUA4-032G-GN6MN 32GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-03-21,9.00,MicroSD,SD,?,32,0.281,SanDisk,CPL,"Sandisk SDSQUA4-032G-GN6MN 32GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-06-27,14.40,MicroSD,SD,?,64,0.225,SanDisk,CPL,"Sandisk SDSQUA4-064G-GN6MN 64GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-01-31,15.00,MicroSD,SD,?,64,0.234,SanDisk,CPL,"Sandisk SDSQUA4-064G-GN6MN 64GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-05-23,23.00,MicroSD,SD,?,128,0.180,SanDisk,CPL,"Sandisk SDSQUA4-128G-GN6MN 128GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-03-28,28.00,MicroSD,SD,?,128,0.219,SanDisk,CPL,"Sandisk SDSQUA4-128G-GN6MN 128GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-01-10,29.00,MicroSD,SD,?,128,0.227,SanDisk,CPL,"Sandisk SDSQUA4-128G-GN6MN 128GB Ultra microSD SDHC SDXC UHS-I Memory Card"
2021-06-27,46.00,MicroSD,SD,?,256,0.180,SanDisk,CPL,"Sandisk SDSQUA4-256G-GN6MN 256GB Ultra microSD SDHC SDXC UHS-I Memory Card"
